"anio_ingreso_universidad","sexo","edad","anio_egreso_secundaria","semestre_actual","beca_rendimiento","transporte_universidad","horas_estudio_dia","frecuencia_estudio_dia","modalidad_aprendizaje","smartphone","computadora_personal","horas_redes_sociales","nivel_ingles","asistencia_promedio","riesgo_academico","suspension_academica","tutorias_docentes","habilidades","horas_habilidades_dia","area_interes","estado_sentimental","actividades_extracurriculares","con_quien_vives","problemas_salud","discapacidad_fisica","creditos_completados","ingreso_familiar_anual","horas_clases_semanales","horas_sueno_dia","horas_ejercicio_semanal","tipo_transporte","horas_transporte_total","horas_trabajo_semanal","nota_semestre"
"2020","1","23","2018","8","0","0","4","2","1","1","1","2","1","90","0","0","0","52","1","14","5","1","0","0","0","88","50000","21","8","3","1","6","0","13.40"
"2021","1","22","2020","4","1","1","4","2","0","1","1","2","1","90","0","0","0","52","2","17","5","1","1","0","0","35","40000","18","7","3","1","4","0","10.80"
"2019","1","22","2018","9","1","0","8","3","0","1","1","3","1","90","0","0","1","52","2","17","5","0","0","0","0","100","40000","28","7","2","3","5","0","13.40"
"2020","1","23","2018","8","1","1","5","3","0","0","1","2","1","5","1","0","1","42","2","17","5","1","0","0","0","88","12000","21","7","2","1","6","0","13.40"
"2021","1","21","2020","5","0","0","5","3","0","0","1","2","1","97","1","0","1","46","4","17","5","0","0","0","0","46","50000","20","6","2","3","4","0","0.00"
"2021","0","20","2020","5","0","1","2","3","0","1","1","3","0","80","0","0","0","42","3","17","5","0","1","1","1","50","50000","15","7","3","1","4","15","8.75"
"2020","0","22","2019","8","0","0","4","2","0","1","0","4","1","90","0","0","1","52","2","14","5","0","1","0","0","88","10000","22","8","3","1","7","15","13.40"
"2020","1","22","2018","8","0","0","2","2","0","1","1","4","1","90","1","0","0","33","0","1","5","0","0","0","0","88","50000","20","8","3","1","5","0","13.40"
"2022","0","22","2019","2","1","0","3","2","1","1","1","0","0","92","0","1","1","37","3","10","5","0","1","0","0","11","100000","14","8","2","2","4","5","13.40"
"2019","0","21","2018","8","0","0","6","3","1","1","1","2","1","100","0","0","0","26","1","1","5","1","0","1","0","88","30000","22","7","2","3","5","35","13.40"
"2020","0","21","2019","8","1","1","2","1","0","1","1","4","0","88","0","0","0","42","3","17","5","0","1","0","0","88","40000","21","9","3","1","7","0","13.40"
"2022","1","19","2020","1","1","1","1","1","0","1","1","6","1","95","0","0","0","42","1","17","5","1","1","0","0","0","50000","13","9","5","1","4","0","13.40"
"2020","0","20","2018","8","0","0","3","2","0","1","1","2","2","98","0","0","1","42","2","13","5","0","1","0","0","75","500000","21","8","3","1","7","0","13.00"
"2021","1","20","2020","4","1","0","7","2","0","1","1","1","1","90","0","0","0","52","9","15","4","0","0","0","0","33","40000","19","7","2","3","3","0","16.65"
"2021","1","24","2017","4","0","0","3","2","0","1","1","2","1","90","0","0","0","42","2","17","4","1","0","0","0","34","40000","15","9","4","2","3","0","20.00"
"2021","1","22","2020","2","1","1","6","3","0","1","1","2","0","100","0","0","1","7","3","15","5","1","1","0","0","11","30000","19","8","2","1","4","0","16.25"
"2019","1","22","2018","11","1","0","1","1","0","1","1","1","0","100","0","0","1","7","2","17","5","1","1","0","0","102","40000","26","10","6","1","5","0","17.30"
"2022","1","19","2020","2","1","0","1","2","0","1","1","2","1","85","0","0","0","42","1","17","5","0","0","0","0","11","20000","14","9","4","2","3","0","18.65"
"2014","1","26","2014","22","0","1","3","2","1","1","1","1","0","100","1","0","1","7","5","15","5","0","1","0","0","80","25000","34","8","3","1","7","15","10.00"
"2019","1","25","2017","11","1","1","2","1","0","1","1","5","1","80","0","0","1","3","2","17","5","1","0","0","0","132","20000","26","10","5","1","6","0","18.90"
"2017","1","24","2015","15","1","1","6","4","0","1","1","1","1","100","0","0","1","42","2","17","5","1","1","0","0","136","50000","35","8","2","1","5","0","17.10"
"2018","0","21","2017","14","0","0","4","5","1","1","1","5","2","95","1","0","1","42","1","17","5","0","0","1","0","122","15000","29","8","2","1","6","35","17.50"
"2022","1","21","2020","2","1","0","2","1","0","1","1","3","1","90","0","0","1","42","2","17","5","1","0","0","0","11","22000","15","9","5","2","3","0","16.30"
"2022","0","21","2020","2","1","1","2","2","0","1","1","2","0","70","1","0","0","7","1","1","5","0","1","0","0","12","25000","13","9","3","1","4","0","19.50"
"2019","0","21","2018","9","1","1","2","1","1","1","1","5","1","95","0","0","0","42","1","17","5","0","1","0","0","105","50000","23","9","4","1","7","0","18.50"
"2019","0","22","2018","11","0","0","3","2","0","1","1","3","1","100","0","0","0","52","2","17","5","0","0","0","0","78","30000","23","9","3","1","6","35","19.10"
"2019","0","21","2018","11","1","0","5","2","0","1","1","5","2","99","0","0","0","52","2","14","5","1","1","0","0","126","100000","27","8","3","1","5","5","19.25"
"2016","1","24","2016","18","0","1","2","2","0","1","1","3","2","95","1","0","1","42","3","17","3","1","0","0","0","133","20000","31","9","5","1","6","35","15.50"
"2022","0","20","2020","2","1","0","2","2","1","1","0","6","1","90","0","0","1","26","0","17","5","0","0","0","0","12","35000","15","9","4","2","3","0","13.35"
"2019","0","23","2017","9","0","1","3","2","0","1","1","1","1","80","0","0","0","52","1","14","5","0","0","0","0","84","30000","20","9","3","1","5","35","19.10"
"2022","1","20","2020","2","1","1","4","3","0","1","1","2","0","100","0","0","0","42","2","17","5","1","1","0","0","11","40000","16","8","3","1","4","0","18.60"
"2019","0","21","2018","10","0","1","2","1","0","1","1","2","1","90","0","0","1","42","1","1","5","0","1","0","0","125","40000","23","10","4","1","7","15","17.55"
"2020","1","22","2018","8","0","0","8","7","1","1","0","4","1","90","0","0","1","52","5","17","5","0","0","1","0","75","40000","30","6","2","3","5","25","17.40"
"2019","1","22","2018","11","0","0","3","2","0","1","1","20","0","90","0","0","1","46","1","14","5","0","0","0","0","121","50000","25","8","3","1","6","0","13.25"
"2019","1","22","2018","11","0","1","6","3","1","1","1","2","1","100","0","0","1","52","5","17","4","1","0","0","0","131","62488","28","8","3","1","6","0","18.60"
"2021","1","23","2018","2","1","0","3","2","1","1","0","3","0","85","1","0","1","42","1","17","5","0","0","0","0","11","62488","16","8","3","2","3","0","9.80"
"2019","0","23","2017","10","1","1","2","2","0","1","1","1","2","95","0","0","1","26","2","15","3","1","1","0","0","120","50000","26","9","5","1","5","0","16.90"
"2018","1","23","2017","14","0","1","7","2","1","1","1","2","1","80","1","0","0","52","2","17","4","1","1","0","0","130","18000","28","7","2","1","5","15","14.00"
"2019","0","21","2018","9","0","0","5","2","1","1","1","4","1","100","0","0","1","52","2","22","5","0","1","1","0","100","40000","23","8","2","1","7","15","16.80"
"2020","1","22","2020","8","0","0","2","2","0","1","1","4","1","85","0","0","1","46","1","17","5","0","0","0","0","80","62488","20","9","4","1","5","0","16.65"
"2017","1","25","2016","15","0","0","1","1","1","1","1","2","1","90","1","0","1","27","2","13","5","1","1","1","1","126","80000","26","8","5","1","5","0","10.55"
"2021","1","21","2020","4","0","0","1","1","0","1","1","6","0","52","0","0","1","42","1","17","5","0","1","1","0","37","20000","12","9","4","2","4","15","14.15"
"2021","1","21","2019","4","1","1","3","2","1","1","1","4","1","88","1","0","0","42","2","17","5","1","1","0","0","30","62488","17","7","3","1","4","5","11.00"
"2019","1","23","2018","11","0","1","6","3","0","1","1","6","1","98","0","0","1","52","3","17","5","1","1","0","0","110","50000","27","8","2","1","5","15","16.00"
"2019","1","26","2014","10","0","0","4","2","0","1","1","1","1","70","1","0","1","52","2","17","5","1","0","0","0","104","12000","23","8","3","1","6","35","14.05"
"2022","1","20","2020","2","0","0","5","3","0","0","1","2","0","100","0","0","0","42","5","17","5","1","0","0","0","11","20000","15","8","3","2","3","0","17.40"
"2022","0","20","2020","2","1","0","5","1","0","1","1","6","1","90","0","0","0","42","5","17","5","0","1","1","0","11","50000","14","6","2","2","4","5","20.00"
"2022","1","20","2020","1","1","1","2","7","0","1","1","6","0","100","1","0","0","52","4","17","5","0","1","0","0","14","62488","16","9","2","1","4","5","20.00"
"2019","1","23","2017","9","1","1","4","2","0","1","1","6","1","90","0","0","0","52","1","14","5","0","0","0","0","89","50000","23","8","2","1","6","0","18.50"
"2022","1","20","2020","1","1","1","3","1","0","1","0","6","0","100","0","0","1","42","0","17","4","1","1","0","0","11","25000","15","6","4","1","4","0","0.00"
"2022","0","21","2019","2","1","1","4","3","0","1","1","5","1","90","0","0","0","46","3","17","5","0","1","0","0","11","25000","16","6","2","1","4","0","18.40"
"2022","1","21","2020","1","1","0","5","2","0","1","1","2","1","95","0","0","0","42","2","17","5","0","0","0","0","11","50000","15","8","2","2","3","0","16.50"
"2018","1","22","2016","12","0","0","4","2","1","1","1","2","1","88","0","0","1","7","6","13","5","1","0","0","0","115","62488","26","9","4","1","6","0","19.25"
"2019","1","21","2018","11","1","0","2","2","1","1","1","3","1","90","0","0","1","52","5","17","5","0","0","0","0","120","50000","26","10","4","1","6","0","20.00"
"2018","0","24","2018","12","0","0","4","2","0","1","1","1","1","97","0","0","0","52","2","14","5","1","1","0","0","136","20000","26","8","3","1","5","15","14.90"
"2020","0","22","2018","8","1","1","5","3","0","1","1","15","2","100","0","0","0","52","4","13","5","1","1","0","0","88","34000","24","8","3","1","5","0","18.20"
"2022","0","19","2020","2","1","0","6","5","0","1","1","1","1","95","0","0","0","42","2","17","5","0","0","0","0","11","10000","20","7","2","3","3","0","17.80"
"2019","1","23","2018","11","0","1","1","1","0","1","1","2","2","65","0","0","1","10","1","13","4","0","1","0","0","120","30000","22","9","4","1","7","15","8.40"
"2022","1","20","2020","2","0","1","3","3","1","1","1","5","0","80","0","0","0","42","2","15","5","0","0","0","0","11","40000","13","7","2","1","4","0","12.70"
"2022","1","20","2020","2","0","0","7","3","0","1","1","1","0","95","0","0","0","42","1","17","5","0","0","0","0","11","50000","16","8","2","2","3","0","19.50"
"2019","0","22","2019","9","1","1","6","3","0","1","1","3","0","90","0","0","1","26","1","15","5","0","1","0","0","99","60000","27","8","2","1","7","0","19.20"
"2019","1","22","2018","10","1","1","1","2","0","1","1","1","1","70","0","0","1","52","6","17","5","1","0","1","0","117","16000","23","9","5","1","6","0","18.40"
"2018","0","23","2016","9","1","1","2","1","0","1","1","2","2","95","0","0","0","52","2","14","5","0","1","0","0","101","40000","23","9","3","1","7","0","15.70"
"2019","1","23","2018","11","0","0","4","2","0","1","1","4","1","95","0","0","1","42","1","15","5","0","0","0","0","125","30000","25","9","3","1","6","35","18.45"
"2017","1","26","2014","17","0","0","3","2","1","1","1","1","1","95","0","0","1","52","6","17","5","0","0","0","0","110","25000","30","9","3","1","6","35","13.65"
"2019","1","24","2018","11","0","0","2","2","1","1","1","1","1","80","0","0","0","52","4","17","5","0","0","0","0","123","62488","23","9","3","1","6","0","17.40"
"2022","1","20","2020","2","1","1","5","2","1","1","1","12","1","75","0","0","1","42","2","17","5","1","1","0","0","11","40000","16","8","3","1","4","0","13.05"
"2022","0","19","2020","1","0","0","7","2","0","1","1","2","1","100","0","0","1","52","2","17","5","1","0","0","0","0","70000","15","5","2","2","3","0","0.00"
"2018","1","23","2018","12","0","0","1","1","0","1","1","2","1","88","1","0","1","52","1","17","5","1","0","0","0","84","50000","24","9","5","1","6","0","14.00"
"2020","1","23","2019","7","0","0","1","3","0","1","1","1","0","90","1","0","1","42","2","17","5","0","0","0","0","70","36000","19","8","4","1","4","35","7.60"
"2020","1","22","2019","8","0","0","2","1","0","1","1","3","1","85","0","0","1","52","3","17","5","1","0","0","0","83","30000","20","9","5","1","5","35","15.60"
"2018","1","24","2017","12","0","0","5","2","0","1","1","1","1","90","0","0","1","26","3","15","4","0","1","0","0","118","20000","26","9","2","1","7","15","18.40"
"2019","1","24","2018","11","1","0","4","2","1","1","0","1","1","85","1","1","1","44","1","15","5","0","1","0","0","103","20000","25","7","2","3","5","0","11.25"
"2019","1","22","2018","11","1","0","1","2","1","1","1","1","1","90","0","0","1","52","1","17","4","0","1","0","0","126","100000","26","10","4","1","7","5","17.50"
"2022","0","20","2020","1","1","1","6","2","0","0","0","1","0","100","0","0","1","42","3","17","5","0","1","0","0","0","50000","16","5","2","1","4","0","0.00"
"2020","1","19","2019","8","1","0","2","1","1","1","1","1","0","90","0","0","0","52","2","17","5","0","0","0","0","88","20000","21","9","4","1","6","0","16.80"
"2022","1","20","2020","2","1","0","1","1","0","1","1","4","1","99","0","0","0","42","2","17","5","0","1","0","0","11","35000","14","10","4","2","4","0","19.15"
"2019","1","22","2018","10","0","1","4","2","1","1","1","1","1","90","0","0","1","52","4","17","5","0","1","0","0","104","25000","24","8","3","1","7","15","9.90"
"2021","0","19","2020","2","0","1","3","2","0","1","1","2","1","98","0","0","0","42","2","17","5","0","1","1","1","11","62488","12","8","3","1","4","0","16.85"
"2022","1","21","2021","1","1","1","3","2","1","1","1","3","2","88","0","0","1","26","1","17","5","1","1","0","0","11","62488","15","9","4","1","4","5","15.75"
"2022","1","19","2020","1","1","0","5","3","0","1","0","3","0","88","0","0","0","42","2","17","5","0","1","0","0","0","30000","15","5","2","2","4","0","0.00"
"2022","1","20","2021","1","1","1","1","1","0","1","1","1","1","100","0","0","0","26","2","17","5","1","1","0","0","0","150000","13","6","4","1","4","5","0.00"
"2022","0","20","2020","1","1","0","4","2","0","1","1","3","1","98","0","0","1","26","2","15","5","1","1","0","0","0","50000","15","5","3","2","4","0","0.00"
"2017","0","23","2016","14","0","0","3","2","1","1","1","3","0","90","0","0","1","46","2","17","3","0","1","0","0","133","30000","28","8","3","1","7","15","13.95"
"2021","1","21","2019","3","1","0","5","3","0","1","1","2","1","95","0","0","1","42","1","17","5","1","0","0","0","23","62488","19","8","3","1","4","0","17.60"
"2021","1","21","2020","3","1","1","1","2","1","1","1","2","1","90","0","0","1","52","1","13","5","0","1","0","0","35","35000","16","10","4","1","4","0","19.25"
"2019","0","23","2018","11","1","0","4","2","1","1","1","5","2","70","1","0","0","7","2","20","3","1","0","1","0","120","90000","24","7","3","3","5","0","15.05"
"2021","0","20","2020","3","1","0","3","2","0","1","1","2","2","90","0","0","1","42","3","15","4","0","1","0","0","24","80000","17","9","3","2","4","5","15.90"
"2021","1","19","2020","3","1","1","5","2","0","1","1","5","1","100","0","0","1","52","3","17","5","1","0","0","0","26","60000","18","9","3","1","4","0","18.60"
"2021","0","21","2020","5","1","1","3","2","1","1","0","10","1","70","0","0","1","42","3","17","5","0","1","1","0","40","500000","17","8","3","1","4","5","14.00"
"2021","1","21","2020","3","1","0","2","2","1","1","1","3","0","90","0","0","1","42","1","17","5","0","1","0","0","23","50000","17","9","4","2","4","0","17.10"
"2021","1","20","2020","4","1","0","3","2","0","1","1","3","0","85","0","0","0","42","2","17","5","0","0","0","0","25","40000","17","8","3","2","3","0","12.45"
"2021","0","19","2020","3","0","1","2","1","0","1","1","3","1","95","0","0","1","42","1","17","5","0","1","0","0","23","100000","14","9","4","1","4","0","13.40"
"2021","0","22","2017","5","1","1","3","2","0","1","1","2","1","90","0","0","1","42","1","17","5","0","1","1","0","49","20000","18","9","3","1","4","0","19.30"
"2022","1","20","2020","1","1","1","3","1","0","1","1","1","2","100","0","0","1","42","1","17","5","0","1","0","0","0","30000","15","6","3","1","4","0","0.00"
"2021","1","21","2020","5","1","1","6","3","1","1","1","2","1","90","0","0","0","42","3","17","5","1","1","0","0","55","50000","21","8","2","1","4","0","19.10"
"2021","1","21","2019","3","1","0","2","1","1","1","1","2","1","75","0","0","1","42","1","17","5","0","1","0","0","23","40000","15","9","4","2","4","0","17.90"
"2021","1","21","2020","5","0","0","5","2","0","1","1","2","1","98","0","0","1","42","2","17","5","0","0","0","0","45","30000","19","8","2","1","4","0","12.85"
"2021","1","22","2020","3","1","0","5","2","0","1","1","2","2","95","0","0","1","43","3","17","5","1","0","1","0","23","40000","17","8","3","2","3","0","19.30"
"2022","1","22","2019","2","0","0","3","1","0","1","1","3","1","80","0","0","1","42","1","17","5","1","0","0","0","11","40000","13","10","5","2","3","0","20.00"
"2022","0","20","2021","1","1","1","1","2","0","1","1","7","1","80","0","0","0","32","0","1","5","1","1","0","0","0","60000","12","6","4","1","4","0","0.00"
"2020","1","23","2018","6","0","0","1","2","1","1","1","2","1","90","1","0","0","42","1","17","5","1","0","0","0","65","40000","17","9","5","2","3","25","15.50"
"2022","0","21","2020","1","0","0","6","3","0","1","1","4","2","100","0","0","1","42","3","17","5","1","0","0","0","0","40000","16","5","2","2","3","0","0.00"
"2021","1","20","2020","3","1","0","1","2","0","1","1","1","0","95","0","0","1","42","2","17","5","0","1","1","0","24","45000","15","9","4","2","4","0","18.40"
"2022","0","21","2020","2","1","1","7","2","0","1","1","3","0","2","0","0","1","42","0","17","5","0","1","0","0","11","40000","13","7","2","1","4","0","17.00"
"2022","1","19","2020","1","1","0","8","2","0","1","1","2","0","100","0","0","1","8","1","17","5","1","0","0","0","0","10000","17","5","2","2","3","0","0.00"
"2021","1","20","2020","3","1","1","3","2","0","1","1","2","2","70","0","0","1","42","3","17","5","0","1","1","0","25","50000","15","8","3","1","4","0","12.25"
